artist_name,song_title,song_runtime,song_year,song_word_count,song_genre,10,aber,act,actin,acting,action,admit,adore,afraid,age,ago,ah,ahead,ahh,ahora,ai,aint,air,al,algo,alive,alle,alles,alma,alright,als,amar,amazing,america,american,amo,amor,amore,ancora,angel,angels,answer,answers,anybody,anymore,apart,aqu,aqui,arm,arms,art,ask,asked,asking,asleep,ass,attack,attention,au,auch,auf,aunque,aus,aux,avec,awake,away,ay,aye,ayy,ba,babe,baby,babys,bad,bag,bags,bailar,ball,ballin,band,bands,bang,bank,bar,bars,bass,battle,bay,beach,bear,beast,beat,beating,beats,beautiful,beauty,bed,beef,beer,beg,began,begin,beginning,begins,begun,bei,bein,believe,bell,bella,bells,belong,bem,ben,bend,beneath,benz,beso,besos,best,bet,better,bien,big,bigger,bin,bird,birds,bis,bist,bit,bitch,bitches,bite,bitter,black,blame,blast,bleed,bless,blessed,blind,block,blood,blow,blowin,blowing,blows,blue,blues,boat,boca,bodies,body,bom,bomb,bon,bone,bones,boo,boogie,book,boom,boots,booty,bop,born,boss,bottle,bottles,bought,bounce,bound,bout,bow,box,boy,boys,brain,brand,bread,break,breakin,breaking,breaks,breath,breathe,breathing,breeze,bridge,bright,bring,bringing,brings,broke,broken,brother,brothers,brought,brown,buck,build,building,built,bullet,bullshit,bum,bump,burn,burned,burnin,burning,burns,bus,business,bust,busy,buy,bye,cada,cake,california,called,callin,calling,calls,calm,cama,came,candy,car,cara,care,cares,carry,cars,casa,case,cash,cat,catch,cats,caught,cause,ce,celebrate,certain,ces,cest,cha,chain,chains,champagne,chance,change,changed,changes,changing,chase,chasing,che,cheap,check,chest,chi,chick,chicken,chicks,child,children,chill,choice,choose,chorus,chose,christ,christmas,church,ci,cielo,city,clap,class,clean,clear,click,climb,clock,close,closed,closer,clothes,cloud,clouds,clown,club,cmo,cmon,coast,coffee,coke,cold,color,colors,com,come,comes,comfort,comin,coming,comme,como,company,conmigo,contigo,control,cool,cop,cops,corao,corazn,corner,cos,cosa,cosas,cost,count,country,couple,course,cover,crack,crash,crawl,crazy,cream,crew,crib,cried,cries,crime,cross,crowd,crown,cruel,cryin,crying,cuando,cuerpo,cup,cur,cut,cuz,da,dad,daddy,dale,dame,damn,dance,dancin,dancing,danger,dangerous,dann,dans,dar,dare,dark,darkness,darlin,darling,das,dass,dat,date,daughter,dawn,day,days,dead,deal,dear,death,decide,dee,deep,deeper,dein,deine,del,dem,den,denn,dentro,deny,der,des,desde,desert,deserve,desire,destiny,deux,devil,di,dia,diamond,diamonds,dice,dich,dick,did,didnt,die,died,difference,different,dig,digo,dime,ding,dios,dip,dir,dire,dirt,dirty,dis,disappear,disco,distance,dit,divine,dj,doch,doctor,does,doesnt,dog,dogg,dogs,doin,doing,dollar,dollars,dolor,don,donde,dont,doo,door,doors,dope,dos,double,doubt,dough,dove,drag,drama,draw,dream,dreamed,dreamin,dreaming,dreams,dress,dressed,drink,drinkin,drinking,drip,drive,driving,drop,dropped,drown,drug,drugs,drum,drunk,dry,du,dude,dumb,dun,dust,dying,ear,early,ears,earth,ease,east,easy,eat,edge,een,eh,ein,el,ela,ella,elle,em,en,encore,end,ends,enemy,entre,er,era,eres,es,esa,escape,ese,eso,est,esta,estar,estas,este,esto,estoy,ests,et,eu,evening,everybody,everybodys,everyday,everythings,evil,exactly,explain,ey,eye,eyes,fa,face,faces,fact,fade,faded,fail,fair,faire,fais,fait,faith,fake,fall,fallen,fallin,falling,falls,fame,family,fantasy,far,fast,faster,fat,fate,father,fault,faut,favor,favorite,fck,fear,fears,feed,feel,feelin,feeling,feelings,feels,feet,feliz,fell,felt,fever,fi,fields,fight,fighting,figure,filled,fin,final,finally,fine,finger,fingers,fish,fit,fix,flame,flash,flesh,flex,flight,flip,floor,flow,flowers,fly,flying,fo,folks,follow,food,fool,fools,foot,force,foreign,forever,forget,forgive,forgot,forgotten,fr,freak,freaky,free,freedom,fresh,friday,friend,friends,fucked,fuckin,fucking,fue,fuego,fui,fun,funk,funky,funny,future,gal,game,games,gang,gangsta,garden,gas,gave,geht,gente,gets,gettin,getting,ghetto,ghost,gi,gift,gimme,girl,girlfriend,girls,given,gives,givin,giving,glad,glass,glock,glory,glow,god,gods,goes,goin,going,gold,golden,gon,gone,gonna,good,goodbye,got,gotta,grab,grace,grand,grande,grass,grave,great,greatest,green,grew,grey,grind,grip,groove,ground,grow,growing,grown,grows,gs,gucci,guess,guide,guitar,gun,guns,gusta,gut,guy,guys,gyal,ha,hab,hace,hacer,hai,hair,half,hallelujah,hand,handle,hands,hang,hangin,hanging,happen,happened,happens,happiness,happy,hard,harder,hardly,hasta,hat,hate,haters,havent,havin,having,hay,head,headed,heads,heal,hear,heard,heart,hearts,heat,heaven,heavens,heavy,hed,held,hell,hello,help,heres,hero,hes,het,hey,hi,hide,hiding,hier,high,higher,highway,hill,hills,hip,history,hit,hits,hmm,ho,hoe,hoes,hold,holdin,holding,hole,holla,hollywood,holy,hombre,home,homie,homies,honey,hoo,hood,hook,hop,hope,hoping,horse,hot,hotel,hour,hours,house,hoy,huh,human,hungry,hurry,hurt,hurts,hustle,ice,ich,id,ihr,ik,il,ill,ils,im,ima,imagine,imma,immer,importa,inna,insane,inside,instead,io,island,isnt,ist,iti,itll,ive,ja,jack,jah,jai,jail,jam,jamais,je,jeans,jesus,jet,jetzt,jingle,job,joe,john,johnny,join,jour,joy,jsuis,judge,jump,jungle,just,kann,keeping,keeps,kein,keine,kept,key,keys,kick,kid,kids,kill,killed,killer,killin,killing,kind,kinda,king,kings,kiss,kissed,kisses,kitchen,knees,knew,knife,knock,know,knowing,known,knows,komm,la,ladies,lado,lady,laid,lamour,land,lane,las,lass,late,lately,later,laugh,laughing,law,lay,le,lead,lean,learn,learned,leave,leaves,leavin,leaving,leben,left,legs,les,let,lets,letter,letting,level,lick,lie,liebe,lied,lies,life,lifes,lifetime,lift,light,lightning,lights,like,likes,lil,limit,line,lines,lips,liquor,listen,listening,lit,little,live,lived,lives,livin,living,llorar,lo,load,lock,locked,loco,london,lonely,lonesome,long,longer,look,looked,lookin,looking,looks,loose,lord,los,lose,losing,lost,lot,lots,lotta,loud,love,loved,lovely,lover,lovers,loves,lovin,loving,low,luck,lucky,lugar,lui,luna,luz,lying,lyrics,ma,maana,mach,machine,mack,mad,magic,mai,main,mais,make,makes,makin,making,mal,mama,mami,man,mano,mans,mar,married,mary,mas,master,matter,maybe,mc,mcs,mean,meand,meaning,means,meant,meet,mehr,mei,meim,mein,meine,mejor,melody,memories,memory,men,mercy,merry,mes,mess,message,met,meu,meyou,mi,mia,mic,mich,middle,midnight,miedo,mighty,mil,miles,million,mim,mind,minds,minha,minute,minutes,mio,mir,mira,miracle,mirror,mis,misery,mismo,miss,missed,missing,mission,mistake,mistakes,mister,mit,mix,mm,mme,mmm,mo,moi,mom,moment,momento,moments,momma,mon,monde,money,monkey,mood,moon,moonlight,mornin,morning,mother,motherfucker,motherfuckers,motherfuckin,motherfucking,mothers,motion,mountain,mountains,mouth,moved,moves,movie,movin,moving,mr,ms,mucho,mujer,mundo,murder,music,muy,mystery,na,nach,nacht,nada,nadie,nah,naked,named,names,nasty,nation,natural,nature,ne,near,neck,need,needed,needs,nel,nem,nest,new,news,ni,nice,nicht,nichts,nie,nigga,niggas,niggaz,night,nights,nobodys,noch,noche,noi,noise,non,north,nos,nose,nothin,nothings,notice,nous,nuestro,nuh,nuit,number,nunca,nur,ocean,oh,ohh,ohoh,ojos,ok,okay,ol,old,older,olvidar,ones,ooh,ooo,oooh,open,order,os,otra,otro,ou,ouais,oui,outside,outta,pa,pack,paid,pain,paint,pants,papa,paper,par,para,paradise,paris,park,party,pas,paso,pass,passed,passing,passion,past,path,pay,peace,pena,people,perch,perfect,pero,peu,phone,pi,pick,picture,pictures,pie,piece,pieces,piel,pimp,place,places,plain,plan,plane,plans,play,playa,played,player,playin,playing,plays,pleasure,plenty,plus,po,pocket,pockets,poco,poi,point,police,pon,poor,pop,poppin,por,porque,pound,pour,power,pra,praise,pray,prayer,precious,pressure,pretend,pretty,price,pride,probably,problem,problems,promise,promised,promises,proud,prove,puede,puedo,pull,pulled,pum,pump,punk,pure,purple,push,pussy,qu,quand,quando,que,queen,quem,quero,question,questions,qui,quick,quien,quiere,quieres,quiero,quiet,quil,quit,quite,quon,race,radio,rain,rainbow,raise,raised,ran,rap,rapper,rappers,raw,reach,read,ready,real,reality,realize,really,reason,reasons,record,records,red,regret,relax,remain,remember,remind,repeat,respect,rest,return,rhyme,rhymes,rhythm,rich,ride,ridin,riding,rien,right,ring,rings,rip,rise,rising,river,road,rock,rockin,rocking,rocks,roll,rollin,rolling,romance,roof,room,rose,roses,rough,round,row,rule,rules,run,runnin,running,runs,rush,sa,sabe,saber,sabes,sad,safe,sai,said,sail,sais,sale,san,sand,sang,sans,santa,sat,satisfied,saturday,save,saved,saw,say,sayin,saying,says,scared,scene,schon,school,scream,screaming,se,sea,search,searching,seas,season,seat,second,secret,secrets,seeing,seek,seen,sees,seh,sei,sein,self,sell,sem,sempre,send,sense,sent,sentir,senza,ser,sera,serve,ses,set,settle,seu,seven,sex,sexy,shadow,shadows,shake,shakin,shall,shame,share,shawty,shed,shell,shes,shine,shines,shining,ship,shirt,shit,shoes,shoot,shop,shore,short,shorty,shot,shots,shoulder,shouldnt,shouldve,shout,showed,shows,shut,shy,si,sich,sick,sie,siempre,siento,sight,sign,signs,sigo,silence,silent,silly,silver,simple,sin,sind,sing,singin,singing,single,sings,sip,sippin,sir,sister,sit,sittin,sitting,skies,skin,sky,sleep,sleeping,slide,slip,slo,slow,slowly,small,smell,smile,smiling,smoke,smokin,smoking,smooth,snow,soft,sol,sola,sold,soldier,soldiers,solo,somebody,somebodys,someday,somethin,somethings,son,song,songs,sono,sont,soon,sorrow,sorry,sou,soul,souls,sound,sounds,sous,south,soy,space,speak,special,speed,spell,spend,spent,spin,spinning,spirit,spit,split,spot,spread,spring,squeeze,stack,stage,stand,standin,standing,star,stare,staring,stars,start,started,starting,starts,state,stay,stayed,steady,steal,steel,step,steps,stick,stole,stone,stood,stop,stopped,store,storm,story,straight,strange,stranger,street,streets,strength,stress,strong,stronger,stuck,stuff,stupid,style,su,suck,suddenly,sugar,suis,suit,summer,sun,sunday,sunny,sunshine,super,supposed,sur,sure,surely,surprise,surrender,survive,sus,swear,sweat,sweet,swim,swing,switch,ta,table,tag,taken,takes,takin,taking,talk,talkin,talking,tall,tambin,tan,tanto,tas,taste,taught,te,teach,team,tear,tears,teeth,telephone,tell,tellin,telling,tells,tem,tempo,temps,tender,tengo,tes,test,texas,tha,thang,thank,thanks,thatll,thats,thee,therell,theres,theyll,theyre,theyve,thing,things,think,thinkin,thinking,thinks,thou,thought,thoughts,thousand,threw,thrill,throw,thug,thugs,thunder,thy,ti,ticket,tie,tied,tiempo,tiene,tienes,tight,til,till,time,times,tip,tired,toda,today,todo,todos,toes,toi,told,tomorrow,ton,tongue,tonight,took,touch,touched,tough,toujours,tous,tout,town,track,train,trap,travel,tre,treat,tree,trees,trick,tried,trip,trippin,triste,trop,trouble,troubles,truck,TRUE,truly,trunk,trust,truth,try,tryin,trying,tryna,tu,tudo,tune,turn,turned,turning,turns,tus,tutto,tv,twice,twist,type,uh,uhh,uhhuh,um,uma,una,und,underground,underneath,understand,une,unless,uno,uns,use,used,va,vai,valley,vamos,van,vas,veces,vem,ven,ver,verdad,verse,verte,veux,vez,vi,vibe,vida,vie,viel,view,vision,vita,vivir,vivo,voc,voice,voices,volver,von,vou,vous,voy,voz,wait,waited,waitin,waiting,wake,walk,walked,walkin,walking,walks,wall,walls,wanna,want,wanted,wanting,wants,war,warm,wash,wasnt,waste,wasted,watch,watched,watchin,watching,water,wave,waves,way,ways,weak,wear,wearing,weather,wed,weed,week,weekend,weg,wei,weight,welcome,welt,wenn,went,wer,west,wet,weve,whatcha,whats,wheel,wheels,wheres,whip,whiskey,whisper,white,whoa,whos,whyall,wicked,wide,wie,wieder,wife,wild,win,wind,window,windows,winds,wine,wings,winter,wir,wird,wise,wish,wishing,wit,wo,woah,woke,woman,women,won,wonder,wonderful,wondering,wont,woo,wood,word,words,work,workin,working,world,worlds,worried,worry,worse,worst,worth,wouldnt,wow,wrapped,wrist,write,written,wrong,wrote,x2,ya,yah,yall,ye,yea,yeah,year,years,yellow,yes,yesterday,yeux,yo,york,youand,youd,youi,youll,young,youre,youth,youve,youyou,yuh,zeit,zone,zu,zum
the beatles,my bonnie,0:04:10,2019,142,,0,0,0,0,0,0,0,0,0,0,0,0.240370766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705349317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469806118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367238394,0.220122417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034399158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156305268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122694302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
