artist_name,artist_URL,song_title,song_URL,song_lyrics,song_runtime,song_year
The Beatles,artist/The-Beatles/3644,Shake Rattle and Roll,/lyric/23442965/The+Beatles/Shake+Rattle+and+Roll,"[Chorus:] Lollipop lollipop  Oh lolli lolli lolli  Lollipop lollipop Oh lolli lolli lolli  Lollipop lollipop Oh lolli lolli lolli  Lollipop (pop)  [Repeat Chorus:]   Call my baby lollipop  Tell you why  His kiss is sweeter than an apple pie  And when he does his shaky rockin' dance  Man, I haven't got a chance   I call him   [Chorus:] Lollipop lollipop  Oh lolli lolli lolli  Lollipop lollipop.....   Sweeter than candy on a stick  Huckleberry, cherry or lime  If you had a choice  He'd be your pick  But lollipop is mine   [Chorus:] Lollipop lollipop  Oh lolli lolli lolli  Lollipop lollipop.....   Crazy way he thrills me  Tell you why  Just like a lightning from the sky  He loves to kiss me till I can't see straight  GEE, MY LOLLIPOP IS GREAT   I call him  [Chorus:] Lollipop lollipop  Oh lolli lolli lolli  Lollipop lollipop.....   [Repeat Chorus:]",0:00:00,
The Beatles,artist/The-Beatles/3644,I Want To Hold Your Hand,/lyric/23912867/The+Beatles/I+Want+To+Hold+Your+Hand,"Oh yeah I tell you somethin' I think you'll understand When I say that somethin' I want to hold your hand I want to hold your hand I want to hold your hand  Oh please say to me You'll let me be your man And please say to me You'll let me hold your hand Now, let me hold your hand I want to hold your hand  And when I touch you I feel happy inside It's such a feelin' that my love I can't hide I can't hide I can't hide  Yeah, you got that somethin' I think you'll understand When I say that somethin' I want to hold your hand I want to hold your hand I want to hold your hand  And when I touch you I feel happy inside It's such a feelin' that my love I can't hide I can't hide I can't hide  Yeah, you got that somethin' I think you'll understand When I feel that somethin' I want to hold your hand I want to hold your hand I want to hold your hand I want to hold your hand",0:00:00,
The Beatles,artist/The-Beatles/3644,My Bonnie,/lyric/24838457/The+Beatles/My+Bonnie,"My Bonnie lies over the ocean My Bonnie lies over the sea My Bonnie lies over the ocean Oh bring back my Bonnie to me  My Bonnie lies over the ocean My Bonnie lies over the sea Well, my Bonnie lies over the ocean Yeah, bring back my Bonnie to me  Yeah bring back, ah bring back Oh bring back my Bonnie to me to me (to me) (Ah bring) Oh bring back, ah bring back Oh bring back my Bonnie to me  Well, my Bonnie lies over the ocean My Bonnie lies over the sea Yeah my Bonnie lies over the ocean Oh, I said bring back my Bonnie to me  Yeah bring back, ah bring back  Oh bring back my Bonnie to me to me (to me) Oh bring back, ah bring back  Oh bring back my Bonnie to me",0:00:00,
The Beatles,artist/The-Beatles/3644,Ain't She Sweet [U.S. Version] [Version],/lyric/24823955/The+Beatles/Ain%27t+She+Sweet+%5BU.S.+Version%5D+%5BVersion%5D,"Oh ain't she sweet, Well see her walking down that street. Yes I ask you very confidentially, Ain't she sweet?  Oh ain't she nice, Well look her over once or twice. Yes I ask you very confidentially, Ain't she nice?  Just cast an eye In her direction. Oh me oh my, Ain't that perfection?  Oh I repeat Well don't you think that's kind of neat? Yes I ask you very confidentially, Ain't she sweet?  Oh ain't she sweet, Well see her walking down that street. Well I ask you very confidentially, Ain't she sweet?  Oh ain't that nice, Well look it over once or twice. Yes I ask you very confidentially, Ain't she nice?  Just cast an eye In her direction. Oh me oh my, Ain't that perfection?  Oh I repeat Well don't you think that's kind of neat? Yes I ask you very confidentially, Ain't she sweet?  Oh ain't she sweet, Well see her walking down that street. Well I ask you very confidentially, Ain't she sweet? Well I ask you very confidentially, Ain't she sweet?",0:02:15,2011
The Beatles,artist/The-Beatles/3644,Yes It Is,/lyric/24925264/The+Beatles/Yes+It+Is,"If you wear red tonight Remember what I said tonight For red is the color that my baby wore And what is more, it's true Yes it is  Scarlet were the clothes she wore Everybody knows I'm sure I would remember all the things we planned Understand, it's true Yes it is, it's true Yes it is  I could be happy with you by my side If I could forget her, but it's my pride Yes it is, yes it is Oh, yes it is, yeah  Please don't wear red tonight This is what I said tonight For red is the color that will make me blue In spite of you, it's true Yes it is, it's true Yes it is  I could be happy with you by my side If I could forget her, but it's my pride Yes it is, yes it is Oh, yes it is, yeah  Please don't wear red tonight This is what I said tonight For red is the color that will make me blue In spite of you, it's true Yes it is, it's true Yes it is, it's true",0:00:00,
The Beatles,artist/The-Beatles/3644,Ain't She Sweet,/lyric/27366886/The+Beatles/Ain%27t+She+Sweet,"Oh, ain't she sweet? Well, see her walking down that street Yes, I ask you very confidentially Ain't she sweet?  Oh, ain't she nice? Well, look her over once or twice Yes, I ask you very confidentially Ain't she nice?  Just cast an eye In her direction Oh me oh my Ain't that perfection?  Oh, I repeat Well, don't you think that's kind of neat? Yes, I ask you very confidentially Ain't she sweet?  Oh, ain't she sweet? Well, see her walking down that street Well, I ask you very confidentially Ain't she sweet?  Oh, ain't that nice? Well, look it over once or twice Yes, I ask you very confidentially Ain't she nice?  Just cast an eye In her direction Oh me oh my Ain't that perfection?  Oh, I repeat Well, don't you think that's kind of neat? Yes, I ask you very confidentially Ain't she sweet?  Oh, ain't she sweet? Well, see her walking down that street Well, I ask you very confidentially Ain't she sweet? Well, I ask you very confidentially Ain't she sweet?",0:02:10,2010
The Beatles,artist/The-Beatles/3644,Love Me Do,/lyric/22683157/The+Beatles/Love+Me+Do,"Love, love me do You know I love you I'll always be true So please, love me do Whoa, love me do  Love, love me do You know I love you I'll always be true So please, love me do Whoa, love me do  Someone to love Somebody new Someone to love Someone like you  Love, love me do You know I love you I'll always be true So please, love me do Whoa, love me do  Love, love me do You know I love you I'll always be true So please, love me do Whoa, love me do Yeah, love me do Whoa, oh, love me do",0:02:22,2010
The Beatles,artist/The-Beatles/3644,Ain't She Sweet,/lyric/19016481/The+Beatles/Ain%27t+She+Sweet,"Oh ain't she sweet, Well see her walking down that street. Yes I ask you very confidentially, Ain't she sweet?  Oh ain't she nice, Well look her over once or twice. Yes I ask you very confidentially, Ain't she nice?  Just cast an eye In her direction. Oh me oh my, Ain't that perfection?  Oh I repeat Well don't you think that's kind of neat? Yes I ask you very confidentially, Ain't she sweet?  Oh ain't she sweet, Well see her walking down that street. Well I ask you very confidentially, Ain't she sweet?  Oh ain't that nice, Well look it over once or twice. Yes I ask you very confidentially, Ain't she nice?  Just cast an eye In her direction. Oh me oh my, Ain't that perfection?  Oh I repeat Well don't you think that's kind of neat? Yes I ask you very confidentially, Ain't she sweet?  Oh ain't she sweet, Well see her walking down that street. Well I ask you very confidentially, Ain't she sweet? Well I ask you very confidentially, Ain't she sweet?",0:02:13,2009
The Beatles,artist/The-Beatles/3644,Twist and Shout,/lyric/17776789/The+Beatles/Twist+and+Shout,"Well, shake it up baby now Twist and shout Come on, come on, come, come on baby now Come on and work it on out Well work it on out, honey You know you look so good You know you got me goin' now Just like I know you would  Well, shake it up baby now Twist and shout Come on, come on, come, come on baby now Come on and work it on out You know you twist, little girl You know you twist so fine Come on and twist a little closer now And let me know that you're mine, woo  Ah, ah, ah, ah Yeah, shake it up baby now Twist and shout Come on, come on, come, come on baby now Come on and work it on out You know you twist, little girl You know you twist so fine Come on and twist a little closer now And let me know that you're mine Well shake it, shake it, shake it, baby now Well shake it, shake it, shake it, baby now Well shake it, shake it, shake it, baby now Ah, ah, ah, ah",0:02:41,2009
The Beatles,artist/The-Beatles/3644,Hard Day's Night,/lyric/18515493/The+Beatles/Hard+Day%27s+Night,Not found,0:02:35,2009
The Beatles,artist/The-Beatles/3644,Ain't She Sweet,/lyric/27591457/The+Beatles/Ain%27t+She+Sweet,"Oh ain't she sweet, Well see her walking down that street. Yes I ask you very confidentially, Ain't she sweet?  Oh ain't she nice, Well look her over once or twice. Yes I ask you very confidentially, Ain't she nice?  Just cast an eye In her direction. Oh me oh my, Ain't that perfection?  Oh I repeat Well don't you think that's kind of neat? Yes I ask you very confidentially, Ain't she sweet?  Oh ain't she sweet, Well see her walking down that street. Well I ask you very confidentially, Ain't she sweet?  Oh ain't that nice, Well look it over once or twice. Yes I ask you very confidentially, Ain't she nice?  Just cast an eye In her direction. Oh me oh my, Ain't that perfection?  Oh I repeat Well don't you think that's kind of neat? Yes I ask you very confidentially, Ain't she sweet?  Oh ain't she sweet, Well see her walking down that street. Well I ask you very confidentially, Ain't she sweet? Well I ask you very confidentially, Ain't she sweet?",0:02:11,2009
The Beatles,artist/The-Beatles/3644,I Saw Her Standing There,/lyric/18523735/The+Beatles/I+Saw+Her+Standing+There,"Well she was just seventeen You know what I mean And the way she looked Was way beyond compare So how could I dance with another, Oh, when I saw her standing there  Well she looked at me And I, I could see That before too long I'd fall in love with her She wouldn't dance with another Oh, when I saw her standing there  Well my heart went boom When I crossed that room And I held her hand in mine  Oh we danced through the night And we held each other tight And before too long I fell in love with her Now I'll never dance with another Oh, when I saw her standing there  Well my heart went boom When I crossed that room And I held her hand in mine  Oh we danced through the night And we held each other tight And before too long I fell in love with her Now I'll never dance with another Oh, when I saw her standing there Oh, since I saw her standing there Yeah, well since I saw her standing there",0:02:53,2009
The Beatles,artist/The-Beatles/3644,I Saw Her Standing There [Mono Version],/lyric/17547715/The+Beatles/I+Saw+Her+Standing+There+%5BMono+Version%5D,"One, two, three, four !  Well, she was just seventeen, You know what I mean, And the way she looked was way beyond compare. So how could I dance with another (ooh)  And I saw her standin' there.  Well she looked at me, and I, I could see That before too long I'd fall in love with her. She wouldn't dance with another (whooh) And I saw her standin' there.  Well, my heart went ""boom,"" When I crossed that room, And I held her hand in mine...  Whoah, we danced through the night, And we held each other tight, And before too long I fell in love with her. Now I'll never dance with another (whooh) Since I saw her standing there  Well, my heart went ""boom,"" When I crossed that room, And I held her hand in mine...  Whoah, we danced through the night, And we held each other tight, And before too long I fell in love with her. Now I'll never dance with another (whooh) Since I saw her standing there",0:02:58,2009
The Beatles,artist/The-Beatles/3644,I Saw Her Standing There,/lyric/17661707/The+Beatles/I+Saw+Her+Standing+There,"Well she was just seventeen You know what I mean And the way she looked Was way beyond compare So how could I dance with another, Oh, when I saw her standing there  Well she looked at me And I, I could see That before too long I'd fall in love with her She wouldn't dance with another Oh, when I saw her standing there  Well my heart went boom When I crossed that room And I held her hand in mine  Oh we danced through the night And we held each other tight And before too long I fell in love with her Now I'll never dance with another Oh, when I saw her standing there  Well my heart went boom When I crossed that room And I held her hand in mine  Oh we danced through the night And we held each other tight And before too long I fell in love with her Now I'll never dance with another Oh, when I saw her standing there Oh, since I saw her standing there Yeah, well since I saw her standing there",0:02:53,2009
The Beatles,artist/The-Beatles/3644,Shake Rattle and Roll,/lyric/17457197/The+Beatles/Shake+Rattle+and+Roll,"[Chorus:] Lollipop lollipop  Oh lolli lolli lolli  Lollipop lollipop Oh lolli lolli lolli  Lollipop lollipop Oh lolli lolli lolli  Lollipop (pop)  [Repeat Chorus:]   Call my baby lollipop  Tell you why  His kiss is sweeter than an apple pie  And when he does his shaky rockin' dance  Man, I haven't got a chance   I call him   [Chorus:] Lollipop lollipop  Oh lolli lolli lolli  Lollipop lollipop.....   Sweeter than candy on a stick  Huckleberry, cherry or lime  If you had a choice  He'd be your pick  But lollipop is mine   [Chorus:] Lollipop lollipop  Oh lolli lolli lolli  Lollipop lollipop.....   Crazy way he thrills me  Tell you why  Just like a lightning from the sky  He loves to kiss me till I can't see straight  GEE, MY LOLLIPOP IS GREAT   I call him  [Chorus:] Lollipop lollipop  Oh lolli lolli lolli  Lollipop lollipop.....   [Repeat Chorus:]",0:03:00,2009
The Beatles,artist/The-Beatles/3644,Why,/lyric/15049338/The+Beatles/Why,"Why why can't we love again?  Why why are you shy on love?  If you only knew how much I love you,  Why can't you love me again?   Why why don't you open your heart?  Why why are we so far apart?  If you only knew how much I love you,  Why can't you love me again?   I just want your loving arms around me, yeah,  I got to find a way to make you take me back.   Baby won't you tell me  Why why why why are we so far apart?  Why why don't you open your heart?  If you only knew how much I love you,  Why can't you love me again?   I just want your loving arms around me, yeah,  I got to find a way to make you take me back.   Baby won't you tell me  Why why why why are we so far apart?  Why why don't you open your heart?  If you only knew how much I love you,  Why can't you love me  Why can't you love me  Why can't you love me again?",0:03:01,2008
The Beatles,artist/The-Beatles/3644,Can't Buy Me Love [Karaoke Mix],/lyric/18938773/The+Beatles/Can%27t+Buy+Me+Love+%5BKaraoke+Mix%5D,Not found,0:02:41,2008
The Beatles,artist/The-Beatles/3644,Let It Be [Instrumental],/lyric/14884804/The+Beatles/Let+It+Be+%5BInstrumental%5D,"When I find myself in times of trouble Mother Mary comes to me Speaking words of wisdom, let it be. And in my hour of darkness She is standing right in front of me Speaking words of wisdom, let it be. Let it be, let it be. Let it be, let it be Whisper words of wisdom, let it be.  And when the broken hearted people Living in the world agree, There will be an answer, let it be. For though they may be parted there is Still a chance that they will see There will be an answer, let it be. Let it be, let it be. Yeah There will be an answer, let it be.  And when the night is cloudy, There is still a light that shines on me, Shine on until tomorrow, let it be. I wake up to the sound of music Mother Mary comes to me Speaking words of wisdom, let it be. Let it be, let it be. There will be an answer, let it be. Let it be, let it be, Whisper words of wisdom, let it be.",0:04:04,2008
The Beatles,artist/The-Beatles/3644,There's a Place,/lyric/16578214/The+Beatles/There%27s+a+Place,"There is a place Where I can go When I feel low When I feel blue And it's my mind And there's no time when I'm alone  I think of you And things you do Go 'round my head The things you said Like ""I love only you""  In my mind there's no sorrow Don't you know that it's so There'll be no sad tomorrow Don't you know that it's so  There is a place Where I can go When I feel low When I feel blue And it's my mind And there's no time when I'm alone There's a place",0:00:00,
The Beatles,artist/The-Beatles/3644,Why,/lyric/15312341/The+Beatles/Why,"Why why can't we love again?  Why why are you shy on love?  If you only knew how much I love you,  Why can't you love me again?   Why why don't you open your heart?  Why why are we so far apart?  If you only knew how much I love you,  Why can't you love me again?   I just want your loving arms around me, yeah,  I got to find a way to make you take me back.   Baby won't you tell me  Why why why why are we so far apart?  Why why don't you open your heart?  If you only knew how much I love you,  Why can't you love me again?   I just want your loving arms around me, yeah,  I got to find a way to make you take me back.   Baby won't you tell me  Why why why why are we so far apart?  Why why don't you open your heart?  If you only knew how much I love you,  Why can't you love me  Why can't you love me  Why can't you love me again?",0:03:00,2008
The Beatles,artist/The-Beatles/3644,Why [US],/lyric/29329572/The+Beatles/Why+%5BUS%5D,"Why why can't we love again?  Why why are you shy on love?  If you only knew how much I love you,  Why can't you love me again?   Why why don't you open your heart?  Why why are we so far apart?  If you only knew how much I love you,  Why can't you love me again?   I just want your loving arms around me, yeah,  I got to find a way to make you take me back.   Baby won't you tell me  Why why why why are we so far apart?  Why why don't you open your heart?  If you only knew how much I love you,  Why can't you love me again?   I just want your loving arms around me, yeah,  I got to find a way to make you take me back.   Baby won't you tell me  Why why why why are we so far apart?  Why why don't you open your heart?  If you only knew how much I love you,  Why can't you love me  Why can't you love me  Why can't you love me again?",0:03:00,2008
The Beatles,artist/The-Beatles/3644,Introduction,/lyric/16058530/The+Beatles/Introduction,"Wilson, Wilson
Wilson, Wilson
Wilson

Once upon a time there was a mountain
That rose out of a vast green forest
And in the forest there were birds
And lakes and rocks and trees and rivers

The forest was also inhabited
By a small group of people called the lizards
The lizards were a simple people
And they had lived in the forest undisturbed
For thousands of years in utter peace and tranquility

Once a year when spring came
And the first blossoms began to show
The lizards would gather at the base of the mountain
To give thanks for all that they had

They thanked the birds
And they thanked the lakes and they thanked the rocks
And the trees and the rivers
But most importantly, they thanked Icculus

Icculus lived at the top of the mountain
Or at least everyone thought so
For no one had actually ever seen him

But they knew he existed
Because they had the Helping Friendly Book
Icculus had given the Helping Friendly Book
To the Lizards thousands of years earlier as a gift

It contained all of the knowledge
Inherent in the universe
And had enabled the Lizards
To exist in harmony with nature for years

And so they lived
Until one day a traveler arrived in Gamehendge
His name was Wilson
And he quickly became intrigued
By the Lizards way of life

He asked if he could stay on
And live in the forest
And the Lizards, who had never seen an outsider
Were happy to oblige

Wilson lived with the Lizards for a few years
Studying the ways of the Helping Friendly Book
And all was well

Until one morning when they awoke and the book was gone
Wilson explained that he had hidden the book
Knowing that the Lizards had become
Dependent on it for survival

He declared himself king
And enslaved the innocent people of Gamehendge
He cut down the trees and built a city
Which he called Prussia

And in the center of the city
He built a castle
And locked in the highest tower of the castle

",0:00:00,
The Beatles,artist/The-Beatles/3644,Please Please Me,/lyric/14285980/The+Beatles/Please+Please+Me,"Last night I said these words to my girl I know you never even try, girl Come on, (come on) come on, (come on) come on, (come on) come on, (come on)  Please, please me, woah yeah, like I please you  You don't need me to show the way, love Why do I always have to say, love Come on, (come on) come on, (come on) come on, (come on) come on, (come on)  Please, please me, woah yeah, like I please you  I don't want to sound complaining But you know there's always rain in my heart (in my heart) I do all the pleasing with you It's so hard to reason with you Woah yeah, why do you make me blue?  Last night I said these words to my girl I know you never even try, girl Come on, (come on) come on, (come on) come on, (come on) come on, (come on)  Please, please me, woah yeah, like I please you Me, woah yeah, like I please you Me, woah yeah, like I please you",0:02:01,2007
The Beatles,artist/The-Beatles/3644,Bad to Me,/lyric/10614514/The+Beatles/Bad+to+Me,"If you ever leave me I'll be sad and blue Don't you ever leave me, I'm so in love with you   The birds in the sky would be sad and lonely If they knew that I'd lost my one and only  They'd be sad, don't be bad to me   The leaves on the trees would be softly sighin If they heard from the breeze that you left me cryin' They'd be sad, don't be bad to me   But I know you won't leave me 'cos you told me so  And I've no intention of letting you go Just as long as you let me know you won't be bad to me  So the birds in the sky won't be sad and lonely 'Cause they know that I got my one and only They'll be glad you're not bad to me ",0:02:08,2007
The Beatles,artist/The-Beatles/3644,Shake Rattle and Roll,/lyric/10219088/The+Beatles/Shake+Rattle+and+Roll,"[Chorus:] Lollipop lollipop  Oh lolli lolli lolli  Lollipop lollipop Oh lolli lolli lolli  Lollipop lollipop Oh lolli lolli lolli  Lollipop (pop)  [Repeat Chorus:]   Call my baby lollipop  Tell you why  His kiss is sweeter than an apple pie  And when he does his shaky rockin' dance  Man, I haven't got a chance   I call him   [Chorus:] Lollipop lollipop  Oh lolli lolli lolli  Lollipop lollipop.....   Sweeter than candy on a stick  Huckleberry, cherry or lime  If you had a choice  He'd be your pick  But lollipop is mine   [Chorus:] Lollipop lollipop  Oh lolli lolli lolli  Lollipop lollipop.....   Crazy way he thrills me  Tell you why  Just like a lightning from the sky  He loves to kiss me till I can't see straight  GEE, MY LOLLIPOP IS GREAT   I call him  [Chorus:] Lollipop lollipop  Oh lolli lolli lolli  Lollipop lollipop.....   [Repeat Chorus:]",0:03:00,2007
The Beatles,artist/The-Beatles/3644,All My Loving,/lyric/13460253/The+Beatles/All+My+Loving,"Close your eyes and I'll kiss you Tomorrow I'll miss you Remember I'll always be true And then while I'm away I'll write home every day And I'll send all my loving to you  I'll pretend that I'm kissing The lips I am missing And hope that my dreams will come true And then while I'm away I'll write home every day And I'll send all my loving to you  All my loving, I will send to you All my loving, darling I'll be true  Close your eyes and I'll kiss you Tomorrow I'll miss you Remember I'll always be true And then while I'm away I'll write home every day And I'll send all my loving to you  All my loving, I will send to you All my loving, darling I'll be true All my loving, all my loving Woo, all my loving, I will send to you",0:02:23,2007
The Beatles,artist/The-Beatles/3644,Hallelujah I Love Her So,/lyric/35940012/The+Beatles/Hallelujah+I+Love+Her+So,"Let me tell you 'bout a girl I know
She is my baby and she lives next door
Every mornin' 'fore the sun comes up
She brings me coffee in my favorite cup
That's why I know, yes, I know
Hallelujah, I just love her so

When I'm in trouble and I have no friend
I know she'll go with me until the end
Everybody asks me how I know
I smile at them and say, ""She told me so""
That's why I know, oh, I know
Hallelujah, I just love her so

Now, if I call her on the telephone
And tell her that I'm all alone
By the time I count from one to four
I hear her - on my door

In the evening when the sun goes down
When there is nobody else around
She kisses me and she holds me tight
And tells me, ""Daddy, everything's all right""
That's why I know, yes, I know
Hallelujah, I just love her so

Now, if I call her on the telephone
And tell her that I'm all alone
By the time I count from one to four
I hear her - on my door

In the evening when the sun goes down
When there is nobody else around
She kisses me and she holds me tight
And tells me, ""Daddy, everything's all right""
That's why I know, yes, I know
Hallelujah, I just love her so
Oh, hallelujah
Don't you know, I just love her so?
She's my little woman, waitin' all this time
Babe, I'm a little fool for you, little girl",0:02:35,2007
The Beatles,artist/The-Beatles/3644,Ain't She Sweet,/lyric/27591632/The+Beatles/Ain%27t+She+Sweet,"Oh ain't she sweet, Well see her walking down that street. Yes I ask you very confidentially, Ain't she sweet?  Oh ain't she nice, Well look her over once or twice. Yes I ask you very confidentially, Ain't she nice?  Just cast an eye In her direction. Oh me oh my, Ain't that perfection?  Oh I repeat Well don't you think that's kind of neat? Yes I ask you very confidentially, Ain't she sweet?  Oh ain't she sweet, Well see her walking down that street. Well I ask you very confidentially, Ain't she sweet?  Oh ain't that nice, Well look it over once or twice. Yes I ask you very confidentially, Ain't she nice?  Just cast an eye In her direction. Oh me oh my, Ain't that perfection?  Oh I repeat Well don't you think that's kind of neat? Yes I ask you very confidentially, Ain't she sweet?  Oh ain't she sweet, Well see her walking down that street. Well I ask you very confidentially, Ain't she sweet? Well I ask you very confidentially, Ain't she sweet?",0:02:14,2007
The Beatles,artist/The-Beatles/3644,Ain't She Sweet,/lyric/27116431/The+Beatles/Ain%27t+She+Sweet,"Oh ain't she sweet, Well see her walking down that street. Yes I ask you very confidentially, Ain't she sweet?  Oh ain't she nice, Well look her over once or twice. Yes I ask you very confidentially, Ain't she nice?  Just cast an eye In her direction. Oh me oh my, Ain't that perfection?  Oh I repeat Well don't you think that's kind of neat? Yes I ask you very confidentially, Ain't she sweet?  Oh ain't she sweet, Well see her walking down that street. Well I ask you very confidentially, Ain't she sweet?  Oh ain't that nice, Well look it over once or twice. Yes I ask you very confidentially, Ain't she nice?  Just cast an eye In her direction. Oh me oh my, Ain't that perfection?  Oh I repeat Well don't you think that's kind of neat? Yes I ask you very confidentially, Ain't she sweet?  Oh ain't she sweet, Well see her walking down that street. Well I ask you very confidentially, Ain't she sweet? Well I ask you very confidentially, Ain't she sweet?",0:02:13,2006
The Beatles,artist/The-Beatles/3644,Ain't She Sweet,/lyric/8838729/The+Beatles/Ain%27t+She+Sweet,"Oh ain't she sweet, Well see her walking down that street. Yes I ask you very confidentially, Ain't she sweet?  Oh ain't she nice, Well look her over once or twice. Yes I ask you very confidentially, Ain't she nice?  Just cast an eye In her direction. Oh me oh my, Ain't that perfection?  Oh I repeat Well don't you think that's kind of neat? Yes I ask you very confidentially, Ain't she sweet?  Oh ain't she sweet, Well see her walking down that street. Well I ask you very confidentially, Ain't she sweet?  Oh ain't that nice, Well look it over once or twice. Yes I ask you very confidentially, Ain't she nice?  Just cast an eye In her direction. Oh me oh my, Ain't that perfection?  Oh I repeat Well don't you think that's kind of neat? Yes I ask you very confidentially, Ain't she sweet?  Oh ain't she sweet, Well see her walking down that street. Well I ask you very confidentially, Ain't she sweet? Well I ask you very confidentially, Ain't she sweet?",0:02:10,2006
The Beatles,artist/The-Beatles/3644,Hey Jude,/lyric/13986932/The+Beatles/Hey+Jude,"Hey Jude, don't make it bad Take a sad song and make it better Remember to let her into your heart Then you can start to make it better  Hey Jude, don't be afraid You were made to go out and get her The minute you let her under your skin Then you begin to make it better  And anytime you feel the pain, hey Jude, refrain Don't carry the world upon your shoulders For well you know that it's a fool who plays it cool By making his world a little colder Nah nah nah nah, nah nah nah nah  Hey Jude, don't let me down You have found her, now go and get her Remember to let her into your heart Then you can start to make it better (better, better, better, better, better ahh)  Nah nah nah nah nah nah, nah nah nah Hey Jude Nah nah nah nah nah nah, nah nah nah Hey Jude Nah nah nah nah nah nah, nah nah nah Hey Jude Nah nah nah nah nah nah, nah nah nah Hey Jude Nah nah nah nah nah nah, nah nah nah Hey Jude Nah nah nah nah nah nah, nah nah nah Hey Jude Nah nah nah nah nah nah, nah nah nah Hey Jude Nah nah nah nah nah nah, nah nah nah Hey Jude Nah nah nah nah nah nah, nah nah nah Hey Jude",0:00:00,
The Beatles,artist/The-Beatles/3644,Drive My Car/The Word/What You're Doing,/lyric/33035896/The+Beatles/Drive+My+Car-The+Word-What+You%27re+Doing,"Asked a girl what she wanted to be She said baby, can't you see? I want to be famous, a star on the screen But you can do something in between  Baby, you can drive my car Yes, I'm gonna be a star Baby, you can drive my car And baby, I love you  Beep beep 'em beep beep, yeah  Look, what you're doing I'm feeling blue and lonely Would it be too much to ask you What you're doing to me?  You got me running  And there's no fun in it Why should it be so much to ask of you What you're doing to me?  It's so fine, it's sunshine It's the word, love  Beep beep 'em beep beep, yeah Beep beep 'em beep beep, yeah Beep beep 'em beep beep, yeah Beep beep 'em beep beep, yeah Beep beep 'em beep beep, yeah",0:01:55,2006
The Beatles,artist/The-Beatles/3644,Because,/lyric/26507433/The+Beatles/Because,"Because the world is round it turns me on Because the world is round...aaaaaahhhhhh  Because the wind is high it blows my mind Because the wind is high...aaaaaaaahhhh  Love is old, love is new Love is all, love is you  Because the sky is blue, it makes me cry Because the sky is blue...aaaaaaahhhh  Aaaaahhhhhhhhhh...",0:00:00,
The Beatles,artist/The-Beatles/3644,Because,/lyric/9878510/The+Beatles/Because,"Because the world is round it turns me on Because the world is round...  Because the wind is high it blows my mind Because the wind is high...  Love is all, love is new Love is all, love is you  Because the sky is blue, it makes me cry Because the sky is blue...",0:02:44,2006
The Beatles,artist/The-Beatles/3644,Because,/lyric/15799032/The+Beatles/Because,"Because the world is round it turns me on Because the world is round...aaaaaahhhhhh  Because the wind is high it blows my mind Because the wind is high...aaaaaaaahhhh  Love is old, love is new Love is all, love is you  Because the sky is blue, it makes me cry Because the sky is blue...aaaaaaahhhh  Aaaaahhhhhhhhhh...",0:00:00,
The Beatles,artist/The-Beatles/3644,Love Me Do [Stereo],/lyric/8775620/The+Beatles/Love+Me+Do+%5BStereo%5D,"Love, love me do You know I love you I'll always be true So please, love me do Whoa, love me do  Love, love me do You know I love you I'll always be true So please, love me do Whoa, love me do  Someone to love Somebody new Someone to love Someone like you  Love, love me do You know I love you I'll always be true So please, love me do Whoa, love me do  Love, love me do You know I love you I'll always be true So please, love me do Whoa, love me do Yeah, love me do Whoa, oh, love me do",0:02:21,2006
The Beatles,artist/The-Beatles/3644,What'd I Say,/lyric/15734485/The+Beatles/What%27d+I+Say,"Hey mama, don't you treat me wrong Come and love your daddy all night long All right, hey, hey, all right now  See the girl with the diamond ring She knows how to shake that thing All right, hey, hey, mmm, all right now  Ahhh, ohh, ahhh, ohh, ahhh, ohh, ohh  Make me feel so good, make me feel so good right now Make me feel so good, make me feel so good right now Make me feel so good, make me feel so good  Mmm, see the girl with the red dress on She can do the dog all night long All right, hmm what'd I say, tell me what'd I say  Tell me what'd I say, tell me what'd I say right now Tell me what'd I say, tell me what'd I say right now Tell me what'd I say, tell me what'd I say  Ahhh, ohh, ahhh, ohh, ahhh, ohh, ohh It's all right, it's all right right now Baby, it's all right, baby, it's all right right now Baby, it's all right, oh yeah!  Baby shake that thing, baby shake that thing right now Baby shake that thing, baby shake that thing right now Baby shake that thing, well I feel all right",0:00:00,
